username,text,thumbnail_title,thumbnail_url,tweet_url,created_at,retweets,likes,views
Taco,"@NatWest_Help love the app, but why does a Google transaction show a Nintendo logo? 🤔 https://t.co/JjhkIrYukU",,,[],2025-01-04 09:17:52+00:00,0,0,86
NatWest,"@MoBuckley1 Hello,  let's see if I can help! Can you possibly DM me your full name, sort code and post code and I'll be happy to look into this further? Thanks. Sam.",,,[],2025-01-04 00:41:07+00:00,0,0,95
Toy Poodles,@NatWest_Help is 08000326112 natwest fraud a real number? My mum got a call from it. Or is it just a scam?,,,[],2025-01-03 21:13:17+00:00,0,0,110
Ryan Ricardo Dunkley,@NatWest_Help can you explain why all four cash machines in Walthamstow are always out of order every evening 😡😡😡,,,[],2025-01-03 20:51:00+00:00,0,1,111
Grant Susse,"@NatWest_Help hey, ordered a credit card about three weeks ago, received the pin on a letter dated 21st Dec - no card or anything else has come yet? Please help",,,[],2025-01-03 18:18:33+00:00,0,0,77
NatWest,"@Silks07 Hi there Darren, 

I have just sent you a private message.-Deborah",,,[],2025-01-03 15:25:15+00:00,0,1,126
NatWest,"EarthSense, a Leicester-based scaleup specialising in air quality monitoring technology, secured funding from NatWest by leveraging its intellectual property as collateral.

Read more here: https://t.co/RTYJ1UnP3f https://t.co/GS7wkln9dA",,,"[{'display_url': 'spkl.io/6013f8uIl', 'expanded_url': 'http://spkl.io/6013f8uIl', 'url': 'https://t.co/RTYJ1UnP3f', 'indices': [190, 213]}]",2024-09-12 08:04:10+00:00,5,7,29213
Simon Dennis,@NatWest_Help moved house 6 mths ago. Changed address on app. Even phoned up. Address on app is new address. Whenever I ring up you don't have it. Have to use old address to pass security. Needs resolving please,,,[],2025-01-03 12:20:13+00:00,0,0,76
veli gurgur,@NatWest_Help lost my card but need to pay money into my account - can I do this at any branch?,,,[],2025-01-03 11:58:45+00:00,0,0,70
Natasha Davies (Also on Bluesky; same handle),"@NatWest_Help Bankline appears to be having problems again this morning. As a volunteer for a small charity, who were advised this was the best (only) way to manage our banking it is beyond frustrating how often I seem unable to log in without getting 404 Not Found errors",,,[],2025-01-03 11:21:08+00:00,0,0,157
Jane Wolstenholme,@NatWest_Help hi it has been over a week (nearly 2) since i met the conditions of my bank switching offer but not heard anything about the bonus yet. Will it be done automatically,,,[],2025-01-03 10:04:42+00:00,0,0,85
victoria power,"@NatWest_Help I have had a phone message, a text, and an email asking me to call ""Remediation Operations"" with a reference number.
I do not bank with NatWest.
I suspect this is a scam. Can you confirm why you'd contact me if I'm not a customer?!",,,[],2025-01-02 18:29:40+00:00,0,0,58
Emily,@NatWest_Help how would I go about setting up a business bank account for property management? Thank you!,,,[],2024-12-11 16:09:32+00:00,0,0,166
Emily,@NatWest_Help Is there any way I can email/ message?,,,[],2025-01-02 17:26:12+00:00,0,0,21
Rebecca Jane 23 💕,@NatWest_Help Hi I paid for something online last week and the money has been put back. Why is this please?,,,[],2025-01-02 15:59:13+00:00,0,0,47
Danni🍕,@NatWest_Help hello my card expires in May when will I be expecting to recieve a new one? Thanks,,,[],2025-01-02 13:15:34+00:00,0,0,56
Danni🍕,@NatWest_Help That’s not great if I want to book holidays etc   in advance of May  my card needs to  be updated before that,,,[],2025-01-02 13:22:05+00:00,0,0,28
BIRD IS THE WORD,"@NatWest_Help morning, messaged your team twice now about a rewards not showing up on my bank balance, it hasn't gone into my account and got the same reply twice from the team, its like they havent read the enquiry and just copied and pasted, someone please help before i cancel",,,[],2025-01-02 09:37:40+00:00,0,0,93
NatWest,"@thy_bird Good morning and happy new year to you! 🎊

Could you pop me over a DM with your full name, sort code and post code using the link please and I'll have a look into this for you 😊

I'd love to be able to help out with your query here- we are though somewhat limited  1/2",,,[],2025-01-02 09:45:11+00:00,0,0,83
VYZNDR,"@NatWest_Help Hi, I have a mortgage with NatWest that is taking direct debit payments from my bank (not with NatWest). My partner and I have just set up a joint account (also not NatWest), what's the best way to go about moving the direct debit over to our joint account? Thanks!",,,[],2025-01-02 09:29:28+00:00,0,0,77
Dom,@NatWest_Help my credit card pin has arrived but my actual card hasn’t. Could someone help? Thank you,,,[],2024-12-31 11:20:44+00:00,0,0,203
Pete Brown,Hi @NatWest_Help. You just sent an email to my inbox telling me that I have mail from you on my app or online. Here’s an idea: why not just send me that mail to my email inbox instead of emailing me to tell me I have an email?,,,[],2024-12-31 15:11:58+00:00,1,11,1679
Jodie,@NatWest_Help I scheduled payment to be made 30/12 on Paypal. It is still showing as pending on my bank account. Why hasn't it been paid? Will it show as late payment if it doesn't clear my end of today? It should've cleared yesterday.,,,[],2024-12-31 14:52:05+00:00,0,0,123
Chris Philips,"@NatWest_Help 
I have a recurring issue that I need help with. 
Thank you.",,,[],2024-12-30 11:54:31+00:00,0,0,96
Paul M,"@NatWest_Help Been charged a cash fee, can only assume it's due to buying gift cards for Christmas presents?",,,[],2024-12-31 11:31:43+00:00,0,0,67
DufferRoy.,My wife is trying to report a scam. So far 15 minutes and now told (by auto voice) another 36 minutes!  @NatWest_Help don’t want customers!,,,[],2024-12-31 10:38:18+00:00,0,0,135
NatWest,@ComputingMr Not a bother! Don't hesitate to reach out to us if anything else is concerning you at all! And Happy New Year when it comes 😊 - Tara,,,[],2024-12-31 09:10:30+00:00,0,0,76
NatWest,"@ComputingMr Hey 

Just checked and the email address is genuine and from us.

Hope this helps and if you need anything else let me know. 
😊Mike",,,[],2024-12-31 09:02:49+00:00,0,2,22
Mr Angry from Haight everything,@NatWest_Help why can't I even get a balance without one of your dumb card machines? Some of your customers do *not* live in the UK!,,,[],2024-12-31 03:18:43+00:00,0,0,77
David Moritz,@NatWest_Help your cs team are utterly useless and incompetent. I’ve been a victim of a scam and no one is equipped to help,,,[],2024-12-30 17:05:27+00:00,0,0,104
Dhiwakar Parithipattu (Dhiwa),"@NatWest_Help My wife is an ex-employee (2012-17) of Natwest, India. Her UAN and AADHAAR are not seeded by your PF team. When we checked with HR they refused any help. Kindly extend your support to resolve this issue so that she can withdraw her money. Details through DM.",,,[],2024-12-30 16:32:48+00:00,0,0,113
Adam,"@NatWest_Help why have I been sent this message? 

I haven't applied for anything.... https://t.co/GVNBZKjpOA",,,[],2024-12-30 15:21:49+00:00,0,0,72
𝙋𝙞𝙙𝙜𝙚 ˚ʚ♡ ᡕᠵ᠊ᡃ່࡚ࠢ࠘ ⸝່ࠡࠣ᠊߯᠆ࠣ࠘ᡁࠣ࠘᠊᠊ࠢ࠘𐡏 ♡ɞ˚,@NatWest_Help Hi! I sent u a dm :),,,[],2024-12-30 12:30:56+00:00,0,0,71
NatWest,@DaveSmith112095 I’ve just responded to your DM! 😊 ~Emma,,,[],2024-12-30 12:32:58+00:00,0,0,66
NatWest,"@DeusVultEighty8 Hi there Thomas! 

I hope you are having a lovely Monday! I would love to help you out with this. Can I ask you to pop me over a DM with your full name and postcode? 

-Deborah https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [194, 217]}]",2024-12-30 12:11:25+00:00,0,0,62
NatWest,"@DaveSmith112095 How exciting! You certainly can use your credit and debit cards while abroad however, some charges may apply. If you have a moment to join us for a chat over DM we'd be happy to run through everything with you😊. ~Hayley https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [237, 260]}]",2024-12-30 12:06:14+00:00,0,0,77
Chris Philips,"@NatWest_Help 
I have a recurring issue that I need help with. 
Thank you.",,,[],2024-12-30 11:54:31+00:00,0,0,96
Lola,@NatWest_Help I’ve paid a cheque into my account on the 24.12.2024 and the money still hasn’t been cashed into my bank account. On your website it says that the cheque gets deposited on the next working day.,,,[],2024-12-30 09:55:48+00:00,0,0,96
Lou ♥,@NatWest_Help I'm getting this website when trying to open my natwest banking app? https://t.co/HmrpIlAR13,,,[],2024-12-30 09:50:05+00:00,0,0,79
The Speaking Coach (Matt Matheson),"@NatWest_Help hi folks - I am repeatedly being told the online banking service is 'unavailable' - is there any issue? Your online status says no issues, but I can't get in to pay my VAT payment...",,,[],2024-12-30 09:31:09+00:00,0,0,48
Amalia Grassi,"@NatWest_Help I know it's Christmas and it's Sunday to boot, but shouldn't the app be working? I still need access to my account. 🤷 #natwest #natwest_help https://t.co/DInZTltrlx",,,[],2024-12-29 15:13:19+00:00,0,0,132
TS10,"Warning to all: I've been banking with @NatWest_Help NatWest for years, and out of nowhere, they decided to close my account. Why? Because I made some deposits to eToro! No warning, no explanation - just a sudden closure. I'm extremely disappointed and frustrated by this action. https://t.co/JhLfoOMENz",,,[],2024-12-29 13:17:00+00:00,0,1,238
Mike Chorley Ⓜ️🇬🇧,@NatWest_Help trying to access notification page settings on my new iPhone 16. Can you help please. https://t.co/mN0R6mRqGA,,,[],2024-12-29 09:40:38+00:00,0,0,80
big drip,"@NatWest_Help 
AND Then to make matters even worse, I ask for help via “CORA” and the agent who i’m connected with informs me he cannot remove the biometric approval even after doing various security checks and that my alternative is just a card reader. This ain’t it https://t.co/EcWlBqBpCC",,,[],2024-12-28 13:50:39+00:00,0,0,87
NatWest,"@Biscuit2hils Good Morning 👋 I would love to help you with this, can you please join us DM with your full name, postcode and sortcode and we can look into this for you~ Amy https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [173, 196]}]",2024-12-28 11:17:51+00:00,0,1,66
NatWest,"@Adil81436849 Hey Adil👋, we wouldn't be able to cancel a pin reminder letter once this has been ordered. 

This will normally arrive within 3 working days however, if you no longer need the reminder you can destroy this letter once it arrives. ~Hayley https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [252, 275]}]",2024-12-27 18:39:36+00:00,0,1,87
NatWest,"@n4mzzzz Hi there, how are you? I see you need some help with your transactions - is that right? 😊 If you'd like to DM me with more info on what exactly you need support with, along with your full name, sort code and post code, I'll of course do my best to help! Roisin https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [270, 293]}]",2024-12-27 13:52:07+00:00,0,0,100
dfairley,"One more thing @NatWest_Help … while holding for hours on your “fraud line” there is a special, almost enjoyable, kind of punishment in being constantly reminded to go to my online account and take the steps I’ve already taken 30 times which don’t work and say call instead",,,[],2024-12-27 12:06:25+00:00,0,1,96
dfairley,"Hi @NatWest_Help - I’ve been trying to report a fraud for 29 hours.  Your online app, after entering info, fails and directs me to a page saying I need to call you, the page has no numbers to call.  I found the number using ChatGPT and it either rings out or says I need to 1/2",,,[],2024-12-27 11:57:03+00:00,0,0,127
BristolJen,@NatWest_Help I have set up a new 2nd account with @PrincipalityBS but cannot transfer money there as they are already set up in my payees with the 1st acc number as my reference - your online banking won’t let me add a 2nd payee to them. What do I do? Thanks,,,[],2024-12-27 10:24:50+00:00,0,0,167
Lord Steve Jack Daniels,@NatWest_Help I've just transferred money from my metro account to my new account. At 2am you did an update. The money is not in my account. It's showing as sent at 2am from metro to nw but not visible in my account since you've updated your olb systems.,,,[],2024-12-27 02:46:38+00:00,0,1,104
Caitness,"@NatWest_Help My app has been unable to connect to service all day, I can’t get online on browser or app, what’s going on???",,,[],2024-12-26 19:54:07+00:00,0,0,76
Maza,@NatWest_Help please can you explain this? U able to take money out today. #verypoorservice #howcomeallfourmachines #DoBetter https://t.co/M39yyNjGTD,,,[],2024-12-26 19:21:48+00:00,0,1,118
Isabel Osei,"@NatWest_Help hello, happy Christmas. Is there a way to transfer money out from a Rooster account to someone’s bank account? I can move it to the parent account but that’s as far as it goes 🤔",,,[],2024-12-26 17:26:43+00:00,0,1,87
Turkish 🇬🇧 🇹🇷,"@NatWestGroup @NatWest_Help 

Why does your app keep updating very very frequently? And why do you keep asking me to do biometrics ID when I have got my own personal details and Face ID on the phone? What are you up too 
You can shove your digital ID up, you know what?",,,[],2024-12-26 12:05:35+00:00,0,0,91
LADY ZOE,@NatWest_Help is there a scam at the moment where someone has copied your phone number? not a customer but keep getting multiple calls?,,,[],2024-12-26 11:52:50+00:00,0,0,95
NatWest,"@TheRealZoeMBE There are many different scams especially around the Christmas period! 

It's great to see that you're staying vigilant and I'd love to help further with this Zoe😊

Can you pop me a DM with more details on that call and the number you received that from? 

Chat soon! 
~Rachel https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [292, 315]}]",2024-12-26 11:56:54+00:00,0,1,97
NatWest,"@Fishmandeville Hi there Paul, I'd love to see if there's anything we can so to help further with that payment, Have you been in touch with our team directly about that payment? 

If you pop me a DM with your full name, sort code and post code I'd love to look into things for you 🔍
~Rachel",,,[],2024-12-26 11:52:48+00:00,0,0,78
b,@NatWest_Help did a credit card dispute on 23th October since not heard anything,,,[],2024-12-26 03:14:22+00:00,0,0,88
Graham Wood,@NatWest_Help is anyone sorting this out? https://t.co/xJu4EtaWki,,,[],2024-12-25 12:13:57+00:00,0,0,95
Toby,"@NatWest_Help Hi. Can I suggest that someone checks the Key Facts re Cash ISA. I thought all interest on a Cash ISA was interest free not just balances up to £20,000.
See attached screen shot. https://t.co/HQbCyJWBDC",,,[],2024-12-24 12:51:49+00:00,0,1,153
Gina 🔰,@NatWest_Help why have you rejected my mothers cheque after three days? This is an absolute disgrace.,,,[],2024-12-24 07:48:04+00:00,0,0,126
Ben Briscoe,"@NatWest_Help please help. I've had a huge amount of money fraudulently removed from my account. The app will not allow me to report it, tells me to call number. Was on hold to the number for OVER an hour before I just had to give up. Surely there needs to be a easier way?",,,[],2024-12-20 14:09:07+00:00,0,6,369
leah the loonie ⚒️whu⚒️ I miss my pops 💔 4.12.20,@NatWest_Help is this is a genuine email? https://t.co/ahuYijz9TQ,,,[],2024-12-23 14:22:35+00:00,0,0,115
Eden,@NatWest_Help can you please read my dm. Thanks,,,[],2024-12-23 12:47:45+00:00,0,0,78
Merv,@NatWest_Help Is the Coin counting machine in the Walthamstow branch in operation now?,,,[],2024-12-23 11:59:11+00:00,0,0,97
Gemma Redmond,@NatWest_Help I keep getting emails asking for proof of my name change. I have loaded these repeatedly for months and still haven’t had my surname changed! Why can’t it be processed?,,,[],2024-12-23 11:16:07+00:00,0,0,81
Jenny,"@NatWest_Help 

On hold for 29 minutes to your fraud department. I was told to call the number. I am £136 down in my account because of an error you made and reversed my fraud refund without my consent. Beyond frustrated this side of Christmas.",,,[],2024-12-23 10:46:14+00:00,0,1,123
Emily,@NatWest_Help how would I go about setting up a business bank account for property management? Thank you!,,,[],2024-12-11 16:09:32+00:00,0,0,166
NatWest,"@eanne34 Our business accounts are tailored to the type of business you run, whether you're a start up or established business, your turnover and charitable status. You can read more here; 
🔗 https://t.co/CwADaFAXz3",Compare Business Bank Accounts | NatWest Business,,"[{'display_url': 'natwest.com/business/bank-…', 'expanded_url': 'https://www.natwest.com/business/bank-accounts.html?intcam=PC_BW-B-P-BBA-WE-MTA-TR', 'url': 'https://t.co/CwADaFAXz3', 'indices': [192, 215]}]",2024-12-23 09:43:42+00:00,0,0,65
NatWest,@eanne34 Hi Lauren -,,,[],2024-12-23 09:43:13+00:00,0,0,59
teddy,@NatWest_Help this number does not ring. What do I do? https://t.co/o2zaaQdIEi,,,[],2024-12-22 13:50:53+00:00,0,0,89
Brady,"@NatWest_Help My uncle recently made an international transfer from his NatWest account to my account, but the funds haven’t arrived yet. We’d like to confirm the status of the transaction and request the MT103 document to help trace it.
Can you help me ?",,,[],2024-12-21 21:35:53+00:00,0,0,83
Antony Davies,@NatWest_Help STOP BLOCKING MY BANK CARD FFS!!! Whats wrong with you? Why does your app not work? Why are you continuously provide such a poor service?!?,,,[],2024-12-21 18:41:12+00:00,1,1,219
Aurora,"@NatWest_Help Hi team, I contacted you a few years ago about receiving mail for someone who died over a decade ago. I just got another letter for them. Can you take this as a complaint and let me know next steps please.",,,[],2024-12-21 17:15:39+00:00,0,0,88
sam,"@rooster_money hi, my daughter sent me some money last night for a Christmas present but I’ve yet to receive it? I’m unable to contact @NatWest_Help as they’ve blocked me so I’m getting nowhere!",,,[],2024-12-21 14:28:55+00:00,0,0,99
O'Nene,@NatWest_Help what's up these days? 3 days of mobile app services. Common now! Going online yet it asks for mobile app approval. This is just ridiculous https://t.co/JCk5zDMk8b,,,[],2024-12-21 14:17:40+00:00,0,0,120
Flossykins56,@NatWest_Help what are your Christmas opening hours please.,,,[],2024-12-21 13:55:03+00:00,0,0,75
NatWest,"@hanrei34 Hay Hannah, sounds like a bit of a nightmare 😔 Can I ask you to drop us a DM?  Hopefully we can get things sorted for you.  When you say you have reset twice, are you referring too your Online banding password?
~Claire 😊 https://t.co/BbmcXsNvok",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsNvok', 'indices': [231, 254]}]",2024-12-21 12:35:00+00:00,0,0,100
sam,"@NatWest_Help Hi, I took some money out of my daughters rooster card last night and transferred it to my bank account - still haven’t received anything?",,,[],2024-12-21 11:05:07+00:00,0,1,678
Antony Sheffield,"@NatWest_Help I desperately need to talk to someone at your bank, my entire reward current account has disappeared the day after my salary was paid into it what has happened?",,,[],2024-12-21 07:48:37+00:00,0,0,95
Jessy Mac,"@NatWest_Help fraud line help!!!!!! I’ve just had the worst experience 
6 times trying to use your automated service to get through to a colleague to speak about fraudulent activity.
Only to be told wrong info by your team and transferred me to a closed line !!!!!",,,[],2024-12-20 20:23:20+00:00,0,0,162
Frankie,@NatWest_Help please see my DM regarding a cheque - it went into my account then out again! Help please,,,[],2024-12-20 19:48:18+00:00,0,0,61
Jen Bishop,"@NatWest_Help Hi, I’ve had a text to say my number has been changed and to ring a number if this was me or not. Can you help me?",,,[],2024-12-20 17:33:20+00:00,0,0,65
Neil Spring,@NatWest_Help I’ve been having this message all day when just trying to pay a credit card - what’s going on? https://t.co/Vk7Ryqb20H,,,[],2024-12-20 17:27:42+00:00,0,0,118
Dom ⚽️,"Hey @NatWest_Help could I please speak to someone who is competent?

Apparently my account was defaulted without any explanation or real reason.

Spoken to about 10 different employees and so far no one has been able to help me.",,,[],2024-12-20 16:57:12+00:00,0,1,149
Markachipolata,@NatWest_Help Hi! I’ve have recieved an email from ‘noreply@ccs.natwest.com’ asking me to contact you urgently about my account. Is this spam or really from yourselves? Thanks.,,,[],2024-12-20 16:03:33+00:00,0,0,68
☆ moo ☆,"@NatWest_Help hello. 

Is it possible to get advice on getting money put my bank?",,,[],2024-12-20 14:58:57+00:00,0,0,59
Bruce Dunlop,@NatWest_Help ARE you going to break the trend and look after existing customers rather than just giving financial incentives/offers to new customers?,,,[],2024-12-20 14:29:46+00:00,0,0,53
🌸BornWithRights🌸🟥,"@NatWest_Help I just want to pay my credit card off, why do you make it akin to the krypton factor? I don’t want the app, I want to pay my CC not speak to Cara who is clueless and a big bit dim 🤦🏻‍♀️",,,[],2024-12-20 15:10:44+00:00,0,0,94
NatWest,@MCTYC98 🔗 There's guidance on our website on the following link: https://t.co/fmueo8e3MR 2/3,How can I pay my Credit Card from another UK bank account?,,"[{'display_url': 'natwest.com/support-centre…', 'expanded_url': 'https://www.natwest.com/support-centre/help-with-your-product/credit-card/how-can-i-pay-my-credit-card-from-another-uk-bank-account.html', 'url': 'https://t.co/fmueo8e3MR', 'indices': [66, 89]}]",2024-12-20 15:15:56+00:00,0,0,46
NatWest,@MCTYC98 Sounds like a nightmare.  Are you making the payment from a different bank? If so you can arrange the payment via them without needing our app.  1/3,,,[],2024-12-20 15:15:39+00:00,0,0,64
Ben Briscoe,"@NatWest_Help please help. I've had a huge amount of money fraudulently removed from my account. The app will not allow me to report it, tells me to call number. Was on hold to the number for OVER an hour before I just had to give up. Surely there needs to be a easier way?",,,[],2024-12-20 14:09:07+00:00,0,6,369
Fresca,@NatWest_Help Trying to close an a/c I've not used in years. I can't do it via online form as the form doesn't load. 'Cara' chat bombards me with info re closing it online - I can't. Requested agent. Agent joined chat but never engaged 😕,,,[],2024-12-20 14:36:44+00:00,0,0,41
Lady Alison Roper of Hougun Manor,"@NatWest_Help I really need ur help if possible, I've got universal credit doing a review of my claim, they want to know y I have money going out of one into another but on my main account I have a flexi saver. So is it possible you could help they think I'm fraud hiding money",,,[],2024-12-20 12:03:45+00:00,0,0,152
Ethan.h,Dm pls @NatWest_Help,,,[],2024-12-20 09:09:24+00:00,0,0,47
Bob Forrest,@NatWest_Help does NatWest still supply free tastecard subscription for account holders?,,,[],2024-12-18 14:26:44+00:00,0,1,91
Alan Braithwaite,@NatWest_Help may I say publicly how dismal your service is?  Sitting in the branch trying to open a new account with a friend who is  registered blind. Seems like we are sitting on the phone which he did for 4 hours the other  day. Useless parody of customer service.,,,[],2024-12-19 13:10:00+00:00,1,1,139
Ozzy,"@NatWest_Help Struggling to log into the mortgage portal. I dont have a bank account with Natwest, it seems impossible to access the mortgage portal without one?",,,[],2024-12-18 09:04:56+00:00,0,0,809
Fiona,"@NatWest_Help Seeing as my existing card doesn't expire until February, can you please reassure me that this card will still work until I activate the new one, even if it is longer than the time given on this message?? https://t.co/5vJOOFP8hu",,,[],2024-12-19 10:17:12+00:00,0,1,56
Ozzy,"@NatWest_Help Struggling to log into the mortgage portal. I dont have a bank account with Natwest, it seems impossible to access the mortgage portal without one?",,,[],2024-12-18 09:04:56+00:00,0,0,809
karl fairbrother,@NatWest_Help  Are you having issues with your app???,,,[],2024-12-18 18:47:27+00:00,0,1,84
Jamie O'Brien,"@NatWest_Help received new debit card today and am unable to add it to Google pay, do I have to wait a period of time before I can add it?",,,[],2024-12-18 17:23:42+00:00,0,0,60
Tlise,@NatWest_Help the machine in Wirksworth hasn't been working for weeks now. Any fix coming?,,,[],2024-12-18 16:41:48+00:00,0,1,74
NatWest,"EarthSense, a Leicester-based scaleup specialising in air quality monitoring technology, secured funding from NatWest by leveraging its intellectual property as collateral.

Read more here: https://t.co/RTYJ1UnP3f https://t.co/GS7wkln9dA",,,"[{'display_url': 'spkl.io/6013f8uIl', 'expanded_url': 'http://spkl.io/6013f8uIl', 'url': 'https://t.co/RTYJ1UnP3f', 'indices': [190, 213]}]",2024-09-12 08:04:10+00:00,5,7,29213
Bob Forrest,@NatWest_Help does NatWest still supply free tastecard subscription for account holders?,,,[],2024-12-18 14:26:44+00:00,0,1,91
NatWest,"@simonwestern Hi Simon 😊 Oh dear, sorry to hear you're having a bit of bother trying to get things sorted. If you do need to speak with us urgently, you can reach us on 03457 888 444 - Tara",,,[],2024-12-18 14:25:04+00:00,0,0,45
Artist,@NatWest_Help Hi could you tell me why my monthly mtg payment decreases when I'm trying to make an overpayment,,,[],2024-12-18 12:14:58+00:00,0,0,49
NatWest,"@_mak91 Happy to help! If there is anything else you may need help with, please do let us know. - Louis",,,[],2024-12-18 12:59:22+00:00,0,0,35
Artist,"@NatWest_Help Just a one off overpayment, it shdnt affect my monthly payment but it's showing that the monthly payment will be reduced which is not what I want to happen, and cora is not well equipped to help",,,[],2024-12-18 12:44:40+00:00,0,0,25
NatWest,"@_mak91 Hey there Mak, I'd love to help you out with getting that cash ISA closed 😊

If our online channel is giving you hassle you'll just need to give our friendly telephony team a call on ☎️03457 888 444

The team will be happy to help you out! 
~Rachel",,,[],2024-12-18 12:52:01+00:00,0,0,45
vats 🧦,@NatWest_Help  I tried to log into my account  through online banking. It says I'm locked out. WHY?  I've been  with NatWest for over 40 years. You won't even send me a code by phone as I live in Malaysia. I need access quickly. Not at the bank's pace. I want to TALK to someone!!,,,[],2024-12-18 10:57:13+00:00,1,2,155
NatWest,"@Ozz270 Our website has some helpful info on this: https://t.co/2mtJbzlTaB 

Let me know though if this works or if there are any issues via DM - (2/2)😊Shona https://t.co/BbmcXsMXyM",,,"[{'display_url': 'natwest.com/mortgages/exis…', 'expanded_url': 'https://www.natwest.com/mortgages/existing-customers.html', 'url': 'https://t.co/2mtJbzlTaB', 'indices': [51, 74]}, {'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [158, 181]}]",2024-12-18 09:13:12+00:00,0,0,42
NatWest,"@Ozz270 Hi Ozzy, lets take a look! You would need to register for online banking with us in order to access the portal. You can do this by using your mortgage account number when we ask for the account number and this would be on your most recent statement. (1/2) - Shona",,,[],2024-12-18 09:13:02+00:00,0,0,83
chloe,@NatWest_Help hi. I’m no longer with you however I need to print off some statements. Can I do that in your branch still? If so what will I need to take? Thank la for any help,,,[],2024-12-17 09:02:49+00:00,0,0,54
Paul the Cyclist/car driver/pedestrian/contrarian,"Today got a phone call from a witheld number saying they where @NatWest_Help they didnt need any paswords/pin numbers,but needed me to log into my banking app,to check 3  purchases from @AmazonUK  and had i used them in last 3 days,then a  conversation that about app etc.",,,[],2024-12-17 19:25:11+00:00,0,0,118
Lindsay Carroll,"@NatWest_Help I’ve been locked out of my online banking for weeks after an incorrect marker was put on my account. I get passed between the branch, customer services and the bereavement team and no-one takes responsibility or will help! Does anyone in your organisation care?!",,,[],2024-12-16 18:05:55+00:00,0,0,70
Tom Bennett,@NatWest_Help are  you having issues with your online system? I can’t transfer money to my other account. Tried on the app and on laptop? Cheers,,,[],2024-12-17 14:27:48+00:00,0,0,97
CryptoKingMiner,"@NatWest_Help @NatWestGroup @NatWest 

GO TO HELL!  YOU PUT ME HERE https://t.co/JdyBSiUXtg",,,[],2024-12-17 13:57:26+00:00,0,1,48
NatWest,"EarthSense, a Leicester-based scaleup specialising in air quality monitoring technology, secured funding from NatWest by leveraging its intellectual property as collateral.

Read more here: https://t.co/RTYJ1UnP3f https://t.co/GS7wkln9dA",,,"[{'display_url': 'spkl.io/6013f8uIl', 'expanded_url': 'http://spkl.io/6013f8uIl', 'url': 'https://t.co/RTYJ1UnP3f', 'indices': [190, 213]}]",2024-09-12 08:04:10+00:00,5,7,29213
brittany,@NatWest_Help Do you have a list of ATM where I can deposit cash? I tried the one in Woolwich but you can only withdraw cash.,,,[],2024-12-17 13:23:36+00:00,0,0,64
Kitty Faith,@NatWest_Help I have asked my aunt to cancel the.l cheque because this service is inept and incompetent and can’t trace something banked at their own branch,,,[],2024-12-17 12:33:06+00:00,0,1,61
Kitty Faith,@NatWest_Help How do you not trace a cheque when I banked it in your branch and kept the cheque receipt?,,,[],2024-12-17 11:53:30+00:00,0,2,63
NatWest,"@luketerenceb Hi Luke 😊 Oh dear, I'm sure this has been quite a shock. Pop through to our DM with your full name, sort code and post code and we can take a closer look into things - Tara https://t.co/BbmcXsMXyM",,,"[{'display_url': 'x.com/messages/compo…', 'expanded_url': 'https://x.com/messages/compose?recipient_id=284540385', 'url': 'https://t.co/BbmcXsMXyM', 'indices': [187, 210]}]",2024-12-17 10:58:10+00:00,0,0,38
chloe,@NatWest_Help hi. I’m no longer with you however I need to print off some statements. Can I do that in your branch still? If so what will I need to take? Thank la for any help,,,[],2024-12-17 09:02:49+00:00,0,0,54
DW,@bookingcom over 3 weeks of you ending my calls and ignoring emails regarding you taking £537 right on top of Christmas for a clearly cancelled free of charge booking. Scandalous. Do the right thing. @NatWest_Help @CitizensAdvice #booking.com #fraud https://t.co/wXjbv8sWCE,,,[],2024-12-17 06:59:59+00:00,0,2,142
