username,text,thumbnail_title,thumbnail_url,tweet_url,created_at,retweets,likes,views
NatWest Business,"@RageOfReason Hi, thanks for getting in touch. I'm sorry to hear about the ongoing issues you are facing. Please send us a DM with your Business Name, Sort Code and Post Code so we can have a look into this for you. [MK]",,,[],2023-01-31 16:33:14+00:00,0,0,33
SJA,@NatWestBusiness had  a call from 01612505715 said NatWest Business wondered if it was genuine or a scam?,,,[],2023-01-31 16:21:16+00:00,0,0,52
NatWest Business,"@zimmro I see, glad to hear you got through. If you have any other queries, give us a shout 😄 [EW]",,,[],2023-01-31 15:36:06+00:00,0,0,33
NatWest Business,"@zimmro Hi Roy, Thanks for getting in touch. I am really sorry about the experience you've had. Please DM us, we'd love to help you with this 😊 [EW]",,,[],2023-01-31 15:32:41+00:00,0,0,32
NatWest Business,"@RageOfReason Hi I am sorry to hear you are having these problems, please do send us a DM so we can discuss this. Look forward to hearing from you soon! [KD] 😊 🌸",,,[],2023-01-31 15:27:24+00:00,0,0,46
Nathan Warrilow,"@NatWestBusiness you’ve locked my business bank account, you can’t give me a time frame for the review process. I’m a week into the review. No access. DD’s bouncing, can’t pay staff. This could see my business under. I’m having to cancel work/unable to pay suppliers. Help, PLZ!",,,[],2023-01-31 15:15:41+00:00,0,0,44
NatWest Business,"@_7nhp Hi, thanks for getting in touch. I'm sorry to hear about the ongoing issues you are facing. Please send us a DM with your Business Name, Sort Code and Post Code so we can have a look into this for you. [MK]",,,[],2023-01-31 12:14:36+00:00,0,0,45
pkpkpk,@NatWestBusiness hi I’m trying to open an account. I provided my documents on 18th Jan and the application part of my account still says awaiting documents. I haven’t been asked to produce anything additional. What’s taking so long?,,,[],2023-01-31 07:45:15+00:00,0,0,27
Yus Lambat,"@NatWestBusiness has the worst customer service. Their advisors needs further training. They flog you off all the time. I have made complaints, but nothing has been resolved.",,,[],2023-01-30 10:02:56+00:00,0,0,21
Asif Rashid,@NatWestBusiness @NatWest_Help why is your biometric approval such garbage? I've been trying to approve a transfer for last 20 minutes. It's unusable!,,,[],2023-01-27 18:14:20+00:00,0,0,62
NatWest Business,"With the 31st January deadline fast approaching, you might be starting to think about self-assessment. In this helpful guide, @FreeAgent shares some common tax return mistakes to avoid: https://t.co/CFjJqA8ov2 #SelfAssessment #tax #business",,,"[{'display_url': 'freeagent.com/guides/self-as…', 'expanded_url': 'https://www.freeagent.com/guides/self-assessment/rushing-to-file-your-tax-return-avoid-these-common-mistakes/?utm_source=rbsg&utm_medium=social&utm_campaign=sa_Jan23', 'url': 'https://t.co/CFjJqA8ov2', 'indices': [186, 209]}]",2023-01-27 18:00:00+00:00,2,1,770
NatWest Business,Protect your business against the rising tide of fraud and cybercrime by joining the #LoveBusinessHateFraud campaign. https://t.co/DNllkXCmP0 https://t.co/9RK9DAUOc6,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/fraud/love-business-hate-fraud-campaign-targets-fraud-and-cybercrime.html', 'url': 'https://t.co/DNllkXCmP0', 'indices': [118, 141]}]",2023-01-27 15:47:07+00:00,1,0,623
NatWest Business,The 31st January self-assessment deadline is fast approaching. This helpful guide from @FreeAgent covers everything you need to know to fill out and file your self-assessment tax return: https://t.co/IvkA3JBjma #SelfAssessment #taxreturn,Everything you need to fill in your Self Assessment tax return,https://pbs.twimg.com/card_img/1886401543118675968/GHuZCZoo?format=jpg&name=orig,"[{'display_url': 'freeagent.com/guides/self-as…', 'expanded_url': 'https://www.freeagent.com/guides/self-assessment/list-of-things-you-need-to-complete-self-assessment/?utm_source=rbsg&utm_medium=social&utm_campaign=sa_Jan23', 'url': 'https://t.co/IvkA3JBjma', 'indices': [187, 210]}]",2023-01-27 15:40:13+00:00,0,2,631
NatWest Business,UPDATE: Get a summary of the latest Purchasing Managers’ Index reports for Scotland. Click through for insights on latest business activity levels. https://t.co/CW7z3Hnwuk https://t.co/8fTyKLeE4P,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/natwest-uk-regional-pmi-report-for-december-2022.html', 'url': 'https://t.co/CW7z3Hnwuk', 'indices': [148, 171]}]",2023-01-27 09:00:03+00:00,0,1,507
NatWest Business,We are delighted to be nominated for an incredible 11 awards at the Moneyfacts Awards 2023! Find out more here: https://t.co/7fR9zGsGCw #BusinessFinance #Finance #BusinessGrowth #BMFAwards https://t.co/lKecfgNYjd,,,"[{'display_url': 'moneyfactsgroup.co.uk/awards-and-eve…', 'expanded_url': 'https://www.moneyfactsgroup.co.uk/awards-and-events/business-moneyfacts/shortlist/', 'url': 'https://t.co/7fR9zGsGCw', 'indices': [112, 135]}]",2023-01-26 15:38:25+00:00,0,4,1124
NatWest Business,Get ahead with your self-assessment tax return with these helpful pointers from @FreeAgent accounting software: https://t.co/vxj6dTx3q2 #taxes #finance https://t.co/dhW3YtHWDQ,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/finances/accounting-and-tax/five-reasons-to-be-a-self-assessment-early-bird.html', 'url': 'https://t.co/vxj6dTx3q2', 'indices': [112, 135]}]",2023-01-26 15:38:17+00:00,2,4,669
NatWest Business,We are delighted to be nominated for an incredible 11 awards at the Moneyfacts Awards 2023! Find out more here: https://t.co/7fR9zGsGCw #BusinessFinance #Finance #BusinessGrowth #BMFAwards https://t.co/VsI2IVPKGK,,,"[{'display_url': 'moneyfactsgroup.co.uk/awards-and-eve…', 'expanded_url': 'https://www.moneyfactsgroup.co.uk/awards-and-events/business-moneyfacts/shortlist/', 'url': 'https://t.co/7fR9zGsGCw', 'indices': [112, 135]}]",2023-01-26 12:00:01+00:00,1,2,684
Mark Connolly,"@NatWest_Help  For some bizarre reason my statements online only go up to late 2021, gone through chat and requested upto date statement; States can be sent to inbox at beginning of chat but by the end it states will be posted out. How do I go about it been sent to my inbox?",,,[],2023-01-26 10:59:18+00:00,0,0,36
NatWest Business,UPDATE: Get a summary of the latest Purchasing Managers’ Index reports for England &amp; Wales.  Click through for insights on latest business activity levels. https://t.co/CW7z3Hnwuk https://t.co/sBzEriuwRe,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/natwest-uk-regional-pmi-report-for-december-2022.html', 'url': 'https://t.co/CW7z3Hnwuk', 'indices': [160, 183]}]",2023-01-26 09:00:02+00:00,1,1,466
Thelma Lynn Jones,@NatWestBusiness our very small charity has had its account stopped with no warning. No letters received except 1 asking about 1 trustee to supply ID which was done. Spent nearly 2 hours in bank today and no further forward. We are letting down our clients.,,,[],2023-01-25 17:15:24+00:00,0,0,30
NatWest Business,"@essdubs2 Hi, Bankline should be up and running again now, but if you are having any issues logging in, you can find more support on our service status page here: https://t.co/wLLfLKQuXX [SL]",,,"[{'display_url': 'natwest.com/business/suppo…', 'expanded_url': 'https://www.natwest.com/business/support-centre/service-status.html', 'url': 'https://t.co/wLLfLKQuXX', 'indices': [163, 186]}]",2023-01-23 08:06:19+00:00,0,1,61
BillionTrees.Earth,Hey @NatWestGroup @NatWestBusiness @NatWest_Help @joinmettle you refuse to open bank account for sustainable products company? This is what we are told by your onboarding team.,,,[],2023-01-21 09:29:03+00:00,0,1,77
NatWest Business,GOOD NEWS: Our Accelerator programme offers growing businesses one-to-one coaching with our experienced Acceleration Managers. Find out more: https://t.co/IxFVlkTdKM #BusinessGrowth #Business #Networking https://t.co/UVJI3jj8eV,,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [142, 165]}]",2023-01-20 14:35:53+00:00,3,3,871
NatWest Business,"@BlackBruised Hi, Thanks for messaging. Please send us a DM and we can assist. We look forward to hearing from you 😊 [EW]",,,[],2023-01-20 13:57:26+00:00,0,0,29
NatWest Business,@BlackBruised Hi there! 🌸 I am so very sorry to hear this. Please do send us a DM with more information so we can assist you. I look forward to hearing from you! [KD] 😊,,,[],2023-01-20 12:03:07+00:00,0,0,25
NatWest Business,We are delighted to sponsor NACFB this year! Find out more here: https://t.co/6SEQ3TXgg8 #Business #Finance #BankingAndFinance https://t.co/gbJHNVY4ZO,,,"[{'display_url': 'nacfb.org/nacfb-confirms…', 'expanded_url': 'https://nacfb.org/nacfb-confirms-2023-sponsors/', 'url': 'https://t.co/6SEQ3TXgg8', 'indices': [65, 88]}]",2023-01-19 16:00:01+00:00,0,2,745
Chris Dugdale,I feel like the level of incompetence that I have experienced recently with Natwest Bank has set a new record. Wow. I am utterly disappointed with your severe lack of customer service and basic decency.@NatWestBusiness @NatWest_Help,,,[],2023-01-18 23:12:24+00:00,0,0,95
NatWest Business,"Do you want access to a network of like-minded peers across the UK? Our Accelerator programme can offer this, co-working spaces, specialist coaching and much more. Apply for the programme now: https://t.co/IxFVlkTdKM #BusinessCoach #BusinessDevelopment #BusinessManagement https://t.co/Vs6lskQDB6",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [193, 216]}]",2023-01-18 09:21:44+00:00,4,5,636
NatWest Business,"@BlackBruised Hi, we are so sorry to hear this. Please send us a DM so we can discuss this further 😊 [JB]",,,[],2023-01-17 15:40:50+00:00,0,0,24
NatWest Business,We know times are tough for many businesses. Want to find out how you can adapt your business? https://t.co/x09nQhyY8u https://t.co/fvQRKKgHvX,,,"[{'display_url': 'natwest.com/business/runni…', 'expanded_url': 'https://www.natwest.com/business/running-your-business/support-for-rising-costs.html#actions-tool', 'url': 'https://t.co/x09nQhyY8u', 'indices': [95, 118]}]",2023-01-17 12:00:02+00:00,3,3,668
NatWest Business,"Join one of our Digital Lessons. We are offering customers Business Banking specific webinars to support you with making payments, scanning cheques, changing business details and much more. Find out more: https://t.co/aFblv6blky #Business #BusinessGrowth #BusinessDevelopment https://t.co/S680AOF5SR",,,"[{'display_url': 'natwest.com/business/ways-…', 'expanded_url': 'https://www.natwest.com/business/ways-to-bank/online-banking/digital-lessons.html', 'url': 'https://t.co/aFblv6blky', 'indices': [205, 228]}]",2023-01-16 13:00:02+00:00,5,2,660
NatWest Business,UPDATE: How can small businesses help beat #bluemonday? Get our actionable ideas here:  https://t.co/iKKql2mgwd #BlueMonday https://t.co/evEsCGv46q,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/workforce-support/how-employers-can-help-beat-blue-monday.html', 'url': 'https://t.co/iKKql2mgwd', 'indices': [88, 111]}]",2023-01-16 12:00:02+00:00,1,1,429
Manjit's Kitchen and Bar,I have been married for ages…..the bank have suddenly frozen my account until I can get a certified  copy of my marriage certificate… can’t buy stock can’t pay anybody…. Thanks Nat West… the business profile review is a disaster.. 👍🏾 @NatWestBusiness,,,[],2023-01-13 11:49:39+00:00,7,36,7925
Catherine MacDonald,@NatWestBusiness  once again stuck in the loop that is hooyu-id and cannot face another hour on the phone trying to get help.,,,[],2023-01-13 16:09:58+00:00,0,0,21
NatWest Business,"@Manjitskitchen Hi Manjit, hope you are well 😊 So sorry to hear about this! Please send us a DM so we can discuss this with you😊[JB]",,,[],2023-01-13 12:07:43+00:00,0,0,5933
AMDsunshine,@NatWestBusiness I am trying to open a Premium Saver account for a village society and despite four emails my NatWest contact is not responding! Would you rather we went elsewhere??,,,[],2023-01-11 14:48:13+00:00,0,0,31
NatWest Business,"UPDATE: As we celebrate Family Business Week, we are reminded of how much these innovative businesses contribute – both to their local communities and to the wider UK economy.  
#Innovation #Entrepreneur",,,[],2023-01-10 12:08:50+00:00,6,6,1125
NatWest Business,GOOD NEWS: Our Accelerator programme offers growing businesses one-to-one coaching with our experienced Acceleration Managers. Find out more: https://t.co/IxFVlkTdKM #BusinessGrowth #Business #Networking https://t.co/YMvYqihe9x,,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [142, 165]}]",2023-01-10 07:35:47+00:00,3,6,1084
NatWest Business,"@Mloines87 Hi Matthew, please send us a DM and we can take a look at this 😊 [JB]",,,[],2023-01-09 16:00:29+00:00,0,0,22
NatWest Business,"@BexMcKinney Hi Rebecca, I hope you are well. For this you would need to contact Mettle directly. I have tried their site and I am also experiencing issues so looks like it may be impacting everybody. You can find their contact details on the link below : https://t.co/6o9uOO5Nhu  😊 [KB]",How do I contact Mettle support? | Mettle Frequently Asked Questions,,"[{'display_url': 'faqs.mettle.co.uk/en/articles/32…', 'expanded_url': 'https://faqs.mettle.co.uk/en/articles/3206000-how-do-i-contact-mettle-support', 'url': 'https://t.co/6o9uOO5Nhu', 'indices': [256, 279]}]",2023-01-09 15:50:21+00:00,0,0,79
NatWest Business,"@vickymaykin Hi Victoria, thanks for getting in touch. 😊 I'm sorry to hear you have not been able to get in touch with your Relationship Manager, please send us a DM with your Business Name, Sort Code and Post Code so we can take a look into this? [NP]",,,[],2023-01-09 11:56:51+00:00,0,0,37
NatWest Business,@bmott001 Hi Brian! Please send us a DM and we can take a look into this for you! 😊 [JB],,,[],2023-01-07 14:30:52+00:00,0,0,40
NatWest Business,"Do you want access to a network of like-minded peers across the UK? Our Accelerator programme can offer this, co-working spaces, specialist coaching and much more. Apply for the programme now: https://t.co/IxFVlkTdKM #BusinessCoach #BusinessDevelopment #BusinessManagement https://t.co/QjHnNRtM6p",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [193, 216]}]",2023-01-06 15:00:07+00:00,3,5,1046
NatWest Business,"Join one of our Digital Lessons. We are offering customers Business Banking specific webinars to support you with making payments, scanning cheques, changing business details and much more. Find out more: https://t.co/aFblv6blky #Business #BusinessGrowth #BusinessDevelopment https://t.co/tYKuZlvVBK",,,"[{'display_url': 'natwest.com/business/ways-…', 'expanded_url': 'https://www.natwest.com/business/ways-to-bank/online-banking/digital-lessons.html', 'url': 'https://t.co/aFblv6blky', 'indices': [205, 228]}]",2023-01-06 13:00:02+00:00,3,2,609
Anil,@NatWestBusiness if you are going to use third party companies to chase outstanding balances can you ensure they are legit operations that are contactable!!! 😡😡😡😡,,,[],2023-01-06 12:04:00+00:00,0,0,26
NatWest Business,"After an unpredictable 2022, many business owners will be looking for a fresh start to 2023 – here’s some resolutions that could help: https://t.co/MAPwaSCAlo https://t.co/bCN0FOrcYO",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/new-year-resolutions-for-your-business.html', 'url': 'https://t.co/MAPwaSCAlo', 'indices': [135, 158]}]",2023-01-06 11:52:51+00:00,3,3,748
Alice O'Brien,Love it when @NatWestBusiness lose £480 of my money 😤,,,[],2023-01-03 11:49:13+00:00,0,0,248
NatWest Business,"Cashflow tight? Good business is getting paid today, not tomorrow. https://t.co/WKVXdz4ntN https://t.co/LH70oVjw8u",,,"[{'display_url': 'goodbusinesspays.com', 'expanded_url': 'https://goodbusinesspays.com/', 'url': 'https://t.co/WKVXdz4ntN', 'indices': [67, 90]}]",2023-01-03 10:40:17+00:00,6,6,1275
Richard Duncan,@NatWestBusiness your customer service is supposed to be open Mon - Fri 0900 to 1800 but clearly not on Friday 30th December,,,[],2022-12-30 16:19:38+00:00,0,0,26
Vicky 'Woke and Proud of It' Coules💙,"@NatWestBusiness Help - I have been sent a cheque (!!!) but my local branch has closed. Can I mail it with a paying in slip? If so, where to? Thankee.. @NatWest_Help",,,[],2022-12-29 12:49:54+00:00,0,0,42
Waggers,"@NatWestBusiness shocking service, looked to transfer from our current banking provider and have had very little support from @NatWestBusiness apparently you don’t have business managers anymore",,,[],2022-12-28 09:01:17+00:00,0,0,35
NatWest Business,"Cooking up a storm or working through? Celebrating or having a cosy Sunday in? Whatever Christmas looks like for you, we hope you get time to relax over the festive period. https://t.co/BLWeyPENgl",,,[],2022-12-24 12:00:02+00:00,1,5,1026
laslo,@NatWestBusiness Apparently removing online and phone access to a Business Account three days before Christmas and suggesting the earliest this can be resolved is 16th January is perfectly acceptable in 2022? Thanks NatWest Business!,,,[],2022-12-23 17:42:10+00:00,0,0,30
Ride Electric,Hey @NatWestBusiness when are you going to fix your phones so we can talk with someone. We have an urgent problem which you have not resolved yet and it’s Christmas Eve tomorrow…,,,[],2022-12-23 15:38:18+00:00,0,1,254
Mike Cox,Is it any wonder everybody gets so angry nowadays? Trying to transfer £10 from my #Natwest account to someone else and it won't let me because the name isn't correct. What's it got to do with you who I pay MY money to? #bunchofwasters @NatWestGroup @NatWestBusiness @NatWest_Int,,,[],2022-12-23 12:42:27+00:00,0,0,149
NatWest Business,READ: Does your business have an incident response plan in place to deal with a cyber attack? Cyber resilience specialist NCC Group offers guidance on how to protect your business. https://t.co/zQO3zvoYNI https://t.co/Jux20yXLxF,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/cyber-security/investing-in-cyber-security-adapt-today-to-protect-your-business-tomorrow.html', 'url': 'https://t.co/zQO3zvoYNI', 'indices': [181, 204]}]",2022-12-23 12:10:43+00:00,2,1,687
Sara ➰,"Extremely disappointed with the service from @NatWestGroup @NatWestBusiness Been trying for over a month to pay large sums of money into our business account.  Get told I can't but no-one knows why, I have phoned every @NatWestBusiness number no-one can help me.  ANNOYED.",,,[],2022-12-23 10:15:23+00:00,0,0,45
Daniel Yates,@NatWestBusiness are your phone lines open today?,,,[],2022-12-23 10:03:48+00:00,0,0,34
Leona 🎸 Graham,"@NatWestBusiness hey I'm trying to set up the clearspend app and my account has been locked, how do I go about unlocking it please?",,,[],2022-12-22 17:14:23+00:00,0,0,112
Maxine Norris,@NatWestBusiness our account has been blocked for 3 months - you say you support small businesses- liars! Nothing outstanding on portal - all your operatives say they will sort and ring back - they never do!,,,[],2022-12-22 10:54:19+00:00,0,0,23
TOTP,"@NatWestBusiness this is just torture, 3rd attemp- I need a second card for my business account, for a signatory who doesn’t have their own, you sent links a new card for me, and sent me round the houses with the useless Cora. Who do I need to speak to for an additional card?",,,[],2022-12-21 16:38:08+00:00,0,0,28
NatWest Business,Did you know our Insights Hub could help get your business FutureFit? Read our new 2023 articles &amp; research about growth and the steps companies are taking in the move towards sustainable business models.,,,[],2022-12-21 16:42:55+00:00,2,3,933
TOTP,"@NatWestBusiness I’m trying to get a second debit card for the business account, I was told to add them as a signatory to the account and then apply through the app. I’ve clicked every button in the app, there is no “order extra card” only replace existing, what do I do?",,,[],2022-12-21 14:30:06+00:00,0,0,24
NatWest Business,OUR TAKE: We assess the key trends impacting our economy: https://t.co/2f1qWuk7lr #economic outlook #econimicgrowth #economicnews,,,"[{'display_url': 'bit.ly/3699x3v', 'expanded_url': 'https://bit.ly/3699x3v', 'url': 'https://t.co/2f1qWuk7lr', 'indices': [58, 81]}]",2022-12-21 11:25:20+00:00,1,1,536
Dave Franklin,@NatWestBusiness I am trying to cancel a business credit card. It appears to be impossible to actually speak to someone.,,,[],2022-12-21 09:58:23+00:00,0,0,21
NatWest Business,We know times are tough for many businesses. Want to find out how you can adapt your business? https://t.co/fIUFP9dixh https://t.co/eIr0eNgCWW,,,"[{'display_url': 'natwest.com/business/runni…', 'expanded_url': 'https://www.natwest.com/business/running-your-business/support-for-rising-costs/what-actions-can-i-take.html?extcam=N_EMC_0_Bus_z_z_z_Pega', 'url': 'https://t.co/fIUFP9dixh', 'indices': [95, 118]}]",2022-12-20 18:00:02+00:00,1,1,682
NatWest Business,UPDATE: Get a summary of the latest Purchasing Managers’ Index reports for England &amp; Wales.  Click through for insights on latest business activity levels. https://t.co/4zeesk3FZm https://t.co/Qn7zfgmrAe,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/natwest-uk-regional-pmi-report-december-2022.html', 'url': 'https://t.co/4zeesk3FZm', 'indices': [160, 183]}]",2022-12-20 16:00:02+00:00,1,1,491
Tatton Brewery,"@NatWest_Help Is it just us?
https://t.co/YWKPZBWcho",,,"[{'display_url': 'x.com/TattonBrewery/…', 'expanded_url': 'https://x.com/TattonBrewery/status/1605195527356059648', 'url': 'https://t.co/YWKPZBWcho', 'indices': [29, 52]}]",2022-12-20 13:39:59+00:00,0,0,58
NatWest Business,"In our FutureFit research results, we share insights on the actions companies are taking in the move towards sustainable business models🔍.",,,[],2022-12-20 12:00:01+00:00,2,2,616
NatWest Business,We have been highly commended at the NACFB Patron Awards as the Business Bank of the Year! #LendingExcellence #NACFB #Finance https://t.co/EkDbFCZfO3,,,[],2022-12-20 09:07:42+00:00,1,4,875
NatWest Business,WATCH: 3 of our specialists explain the impacts of the recent ECB (European Central Bank) and Swift ISO 20022 migration date changes – and what it might mean for you. #ISO20022 #payments #paymentsregulation,,,[],2022-12-20 09:06:05+00:00,2,1,589
Swift First Aid Training,"Anyone Alive at @NatWestBusiness today 
Awful useless voice activated menus 
Spent 3 hours of wasted time to NOT even get through to a human #poorcustomerservice",,,[],2022-12-19 11:47:15+00:00,0,0,29
NatWest Business,Busy planning your 2023 strategy? Our Insights Hub could help get your business FutureFit. Read our articles about growth and the steps companies are taking in the move towards sustainable business models.,,,[],2022-12-16 12:00:00+00:00,2,4,895
Billy Digital,"@NatWestBusiness Hi - how long does it take after submitting an application for a Start up business account to be set up?

Thanks",,,[],2022-12-16 10:43:49+00:00,0,0,24
NatWest Business,Do you have friends with textured hair? The Deluxe Detangler could make a thoughtful gift. We’re reflecting on conversations we’ve had through the year with some amazing small businesses. Read how Dr Youmna Mouhamad is growing a business that focuses on the joy of natural hair.,,,[],2022-12-14 17:00:01+00:00,4,4,
NatWest Business,Discover our Insights Hub and the right direction for your business.,,,[],2022-12-14 09:09:52+00:00,4,4,
Andrew J Senior,@NatWestBusiness absolutely pulling my hair out due to constant threats to restrict my account due to lack of security information.   this has been provided on multiple occasions and still no sign of going away,,,[],2022-12-13 14:23:21+00:00,0,0,
GP1,"@NatWestBusiness You have emailed and written to me about ""My Business Profile"" but it looks like a scam
I get no popup when I log into my account.",,,[],2022-12-12 14:45:58+00:00,0,0,
NatWest Business,"READ: Our economists share their views on the key economic trends to watch in December. Get the full analysis here: https://t.co/RA95dAa0QX

#UKEconomy #Recession #BankOfEngland",,,"[{'display_url': 'natwest.com/corporates/ins…', 'expanded_url': 'https://www.natwest.com/corporates/insights/markets/monthly-uk-economic-outlook-december-2022.html', 'url': 'https://t.co/RA95dAa0QX', 'indices': [116, 139]}]",2022-12-12 10:08:31+00:00,2,1,
NatWest Business,We are proud to announce that #NatWestBusiness and #Lombard have been awarded the Deal of the Year Award from our friends at the NAFCB Patron Awards! #LendingExcellence #NAFCB #Lending https://t.co/345nYWYcFx,,,[],2022-12-09 16:00:03+00:00,0,1,
NatWest Business,"In the current economic climate you might want to hang on to your cash, but here are 5 reasons to get your self assessment done asap.",,,[],2022-12-09 15:14:57+00:00,0,0,
NatWest Business,READ: Ensure you take an inclusive approach to your employees’ cultural diversity by updating the company calendar and being mindful of significant events: https://t.co/IjYFW5sS0I https://t.co/bBbO7P2xcJ,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/diversity/respect-workplace-diversity-this-festive-season-and-beyond.html', 'url': 'https://t.co/IjYFW5sS0I', 'indices': [156, 179]}]",2022-12-09 15:14:56+00:00,0,0,
NatWest Business,We are delighted to announce that we have been highly commended at the NAFCB Patron Awards as the Asset Finance Provider of the Year. #LendingExcellence #NACFB #AssetFinance https://t.co/ZSEteeyXOt,,,[],2022-12-09 15:14:53+00:00,0,0,
NatWest Business,"In Social &amp; Community Capital’s latest impact report we celebrate the great work local charities, social enterprises and community groups are doing across the UK. To see how the team have been able to support them check out the report. https://t.co/2TeDSdpT2O https://t.co/j0Q5vphRMG",,,"[{'display_url': 'natwest.com/content/dam/na…', 'expanded_url': 'https://www.natwest.com/content/dam/natwest_com/Business_and_Content/PDFs/NW-SOC-COMM-21-FINAL-5.pdf', 'url': 'https://t.co/2TeDSdpT2O', 'indices': [240, 263]}]",2022-12-09 14:57:56+00:00,0,2,
NatWest Business,"@ParaPratheeb The OTP should be working for ClearSpend, but if you have any issues, our commercial cards team will be able to help. You can contact the team on 0345 3016263, available 8am-6pm. [SL]",,,[],2022-12-06 12:34:18+00:00,0,0,
Arundel ladies,@NatWestBusiness @NatWest_Help you online chat is appalling.  Twice I have waited over 30 minutes to get through to an agent. I get through and then the chat gets timed out! Your online services don't work. Twice I've tried to cancel my card and order a new one. It hasn't worked,,,[],2022-12-02 16:34:39+00:00,0,0,
Chris Law,@NatWestBusiness @NatWest_Help How do I get an answer out of you please!!,,,[],2022-12-02 16:03:49+00:00,0,0,
NatWest Business,Thinking about selling your business? Make sure you’re prepared with our video masterclasses. Learn more.,,,[],2022-12-02 11:45:00+00:00,1,4,
Nisha Suzanne,@NatWestBusiness Thank you for our lovely gift. Looking forward to banking with NatWest for many more years to come x https://t.co/73GA5i0MHZ,,,[],2022-12-01 18:12:09+00:00,0,0,
Alastair Bownas,"@NatWestBusiness I'm having issues accessing https://t.co/F4y0W3nVkh 
Is this a known issue? Haven't been able to access all day.",,,"[{'display_url': 'businesscard.natwest.com', 'expanded_url': 'http://businesscard.natwest.com', 'url': 'https://t.co/F4y0W3nVkh', 'indices': [45, 68]}]",2022-11-30 14:51:38+00:00,0,0,
NatWest Business,"With this Business Exit Programme, set up by Coutts, you could benefit from the experience of thousands of customers who have sold their business. Learn more.",,,[],2022-11-30 11:45:01+00:00,0,1,
NatWest Business,Switching to electric vehicles? You could spread the cost now and save money on fuel down the road.,,,[],2022-11-29 16:05:31+00:00,2,1,
NatWest Business,NatWest and The Telegraph came together to shine a light on women running thriving businesses in 2022. https://t.co/oqHH8UBnmL https://t.co/Xa1tLQCVIj,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/diversity/natwest-and-the-telegraph-launch-the-100-female-entrepreneurs-to-watch-list.html', 'url': 'https://t.co/oqHH8UBnmL', 'indices': [103, 126]}]",2022-11-28 18:00:02+00:00,3,3,
NatWest Business,Our research suggests that in the currently rising costs are deterring most SMEs from investing in EVs. https://t.co/tnTWAcMaCB https://t.co/y8S28bhFoj,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sustainability/climate/high-costs-need-not-prevent-smes-investing-in-electric-vehicles.html', 'url': 'https://t.co/tnTWAcMaCB', 'indices': [104, 127]}]",2022-11-28 16:50:26+00:00,2,1,
NatWest Business,"Looking to sell your business? This Business Exit Programme, set up by Coutts, could help. Learn more.",,,[],2022-11-28 11:45:00+00:00,1,1,
NatWest Business,"@GerardMcDaid As far as I am aware the service is working normally, please do DM us with any issues you are having! 😊🌸 [KD]",,,[],2022-11-28 11:38:25+00:00,0,0,
NatWest Business,You could control your cash flow with FreeAgent accountancy software. Let’s tackle the cost of doing business crisis together. Specific eligibility criteria applies.,,,[],2022-11-26 14:30:00+00:00,3,1,
Rona Hunnisett 💙,".@natwestbusiness clearly your ""executive complaints team"", who were supposed to call me back first thing today, CBA &amp; have gone home. On hold for 27 minutes listening to your funeral dirge. Don't use them for #businessbanking - they don't care about customers, only profit.",,,[],2022-11-25 17:22:40+00:00,0,0,
NatWest Business,"When things get tough, find tips to look after yourself and your employees. Let’s tackle the cost of doing business crisis together.",,,[],2022-11-25 13:45:01+00:00,2,0,
